Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-11-07T00:00:00.000,DODG,4D,,SIL,798U561,IL,10300 S. Doty,(773) 568-8495,2889235
2019-11-07T00:00:00.000,DODG,4D,,SIL,AS92413,IL,701 N. Sacramento,(773) 265-7605,6972658
2019-11-07T00:00:00.000,DODG,LL,,SIL,BN75253,IL,10300 S. Doty,(773) 568-8495,2889257
2019-11-07T00:00:00.000,DODG,LL,,SIL,AV90478,IL,10300 S. Doty,(773) 568-8495,2889213
2019-11-07T00:00:00.000,DODG,VN,R15,WHI,BL83347,IL,701 N. Sacramento,(773) 265-7605,6972644
2019-11-07T00:00:00.000,DODG,VN,,WHI,BH21251,IL,701 N. Sacramento,(773) 265-7605,6972666
2019-11-07T00:00:00.000,FORD,4D,,BLK,AP34110,IL,10300 S. Doty,(773) 568-8495,2889266
2019-11-07T00:00:00.000,FORD,4D,,WHI,997989,IL,10300 S. Doty,(773) 568-8495,2889173
2019-11-07T00:00:00.000,FORD,4D,,WHI,AV93597,IL,10300 S. Doty,(773) 568-8495,2889285
2019-11-07T00:00:00.000,FORD,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2889253
2019-11-07T00:00:00.000,FORD,LL,,TAN,2165984B,IL,10300 S. Doty,(773) 568-8495,2889179
2019-11-07T00:00:00.000,FORD,LL,,SIL,BL92422,IL,10300 S. Doty,(773) 568-8495,2889182
2019-11-07T00:00:00.000,FORD,LL,,SIL,BN81312,IL,10300 S. Doty,(773) 568-8495,2889259
2019-11-07T00:00:00.000,FORD,LL,TK,GRY,BA44134,IL,10300 S. Doty,(773) 568-8495,2889170
2019-11-07T00:00:00.000,FRHT,LL,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1539524
2019-11-07T00:00:00.000,GMC,4D,,MAR,Q621417,IL,10300 S. Doty,(773) 568-8495,2889218
2019-11-07T00:00:00.000,HOND,4D,,RED,BF20991,IL,10300 S. Doty,(773) 568-8495,2889262
2019-11-07T00:00:00.000,HOND,4D,,SIL,797U566,IL,701 N. Sacramento,(773) 265-7605,6972657
2019-11-07T00:00:00.000,HOND,4D,,BGE,BW47200,IL,10300 S. Doty,(773) 568-8495,2889175
2019-11-07T00:00:00.000,HOND,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6972630
2019-11-07T00:00:00.000,HOND,LL,,TAN,BB14622,IL,10300 S. Doty,(773) 568-8495,2889256
2019-11-07T00:00:00.000,HOND,VN,,RED,Q831531,IL,10300 S. Doty,(773) 568-8495,2889251
2019-11-07T00:00:00.000,HYUN,4D,,RED,AV78545,IL,10300 S. Doty,(773) 568-8495,2889195
2019-11-07T00:00:00.000,HYUN,4D,,GRY,BF14175,IL,10300 S. Doty,(773) 568-8495,2889206
2019-11-07T00:00:00.000,HYUN,4D,,BLK,D99154,TN,701 N. Sacramento,(773) 265-7605,6972665
2019-11-07T00:00:00.000,HYUN,4D,,WHI,AP20636,IL,10300 S. Doty,(773) 568-8495,2889236
2019-11-07T00:00:00.000,HYUN,LL,TK,SIL,487477,IL,701 N. Sacramento,(773) 265-7605,6972614
2019-11-07T00:00:00.000,HYUN,LL,,GLD,AP20648,IL,10300 S. Doty,(773) 568-8495,2889248
2019-11-07T00:00:00.000,HYUN,LL,,SIL,BA47957,IL,10300 S. Doty,(773) 568-8495,2889260
2019-11-07T00:00:00.000,INFI,2D,,GRY,7A306FF,IL,701 N. Sacramento,(773) 265-7605,485317
2019-11-07T00:00:00.000,INFI,4D,,GRY,BG54471,IL,701 N. Sacramento,(773) 265-7605,6972634
2019-11-07T00:00:00.000,JEEP,LL,,BLK,ZU62593,IL,10300 S. Doty,(773) 568-8495,2889215
2019-11-07T00:00:00.000,KIA,4D,,GRY,Q939537,IL,10300 S. Doty,(773) 568-8495,2889046
2019-11-07T00:00:00.000,KIA,VN,,DBL,BM22350,IL,701 N. Sacramento,(773) 265-7605,6972660
2019-11-07T00:00:00.000,LEXS,4D,,TAN,AP17851,IL,10300 S. Doty,(773) 568-8495,2889239
2019-11-07T00:00:00.000,LINC,4D,,GRY,,IL,701 N. Sacramento,(773) 265-1846,1539523
2019-11-07T00:00:00.000,LINC,4D,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6972621
2019-11-07T00:00:00.000,MERC,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2889201
2019-11-07T00:00:00.000,MERC,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2889221
2019-11-07T00:00:00.000,MERC,LL,,WHI,,IL,10300 S. Doty,(773) 785-9752,1719723
2019-11-07T00:00:00.000,MERC,LL,,GRY,BQ42698,IL,10300 S. Doty,(773) 785-9752,1719722
2019-11-07T00:00:00.000,MITS,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,6972619
2019-11-07T00:00:00.000,MITS,4D,,GRY,BL85525,IL,701 N. Sacramento,(773) 265-7605,6972631
2019-11-07T00:00:00.000,MITS,LL,,GRY,AQ40976,IL,10300 S. Doty,(773) 568-8495,2889198
2019-11-07T00:00:00.000,NISS,4D,,BLK,BH95080,IL,10300 S. Doty,(773) 568-8495,2889224
2019-11-07T00:00:00.000,NISS,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2889240
2019-11-07T00:00:00.000,NISS,4D,,SIL,ZU30222,IL,10300 S. Doty,(773) 568-8495,2889210
2019-11-07T00:00:00.000,NISS,4D,,BLU,V858538,IL,701 N. Sacramento,(773) 265-1846,1539519
2019-11-07T00:00:00.000,NISS,LL,TK,BLK,BP43668,IL,701 N. Sacramento,(773) 265-7605,6972646
2019-11-07T00:00:00.000,NISS,LL,,SIL,BA43167,IL,701 N. Sacramento,(773) 265-7605,6972628
2019-11-07T00:00:00.000,NISS,LL,,BLK,BF25814,IL,701 N. Sacramento,(773) 265-7605,6972635
2019-11-07T00:00:00.000,OLDS,4D,,BLK,BR71299,IL,701 N. Sacramento,(773) 265-7605,6972661
2019-11-07T00:00:00.000,PONT,4D,,SIL,BD22901,IL,10300 S. Doty,(773) 568-8495,2889176
2019-11-07T00:00:00.000,PONT,4D,,GRY,BF32472,IL,701 N. Sacramento,(773) 265-7605,6972624
2019-11-07T00:00:00.000,PONT,4D,,TAN,AX18466,IL,10300 S. Doty,(773) 568-8495,2889232
2019-11-07T00:00:00.000,PONT,4D,,SIL,AF65767,IL,10300 S. Doty,(773) 568-8495,2889234
2019-11-07T00:00:00.000,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2889264
2019-11-07T00:00:00.000,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2889225
2019-11-07T00:00:00.000,SATR,4D,,GRY,9889476,IN,701 N. Sacramento,(773) 265-7605,6972667
2019-11-07T00:00:00.000,SATR,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2889268
2019-11-07T00:00:00.000,TOYT,4D,,GRN,Z88655,IL,10300 S. Doty,(773) 568-8495,2889191
2019-11-07T00:00:00.000,TOYT,4D,,GRY,HRC3634,OH,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416234
2019-11-07T00:00:00.000,VOLV,4D,,BLK,K685509,IN,10300 S. Doty,(773) 785-9752,1719720
2019-11-07T00:00:00.000,VOLV,4D,,BLK,K685509,IN,10300 S. Doty,(773) 785-9752,1719720
2019-11-07T00:00:00.000,,SE,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1539525
2019-11-06T00:00:00.000,ACUR,4D,,RED,BF29261,IL,10300 S. Doty,(773) 568-8495,2889075
2019-11-06T00:00:00.000,ACUR,4D,,BLK,209TLS,IL,701 N. Sacramento,(773) 265-7605,6972549
2019-11-06T00:00:00.000,AUDI,4D,,BLK,L209841,IL,10300 S. Doty,(773) 568-8495,2889153
2019-11-06T00:00:00.000,BMW,LL,,WHI,AX59434,IL,10300 S. Doty,(773) 568-8495,2889122
2019-11-06T00:00:00.000,BMW,LL,,GRN,BK14076,IL,701 N. Sacramento,(773) 265-7605,6972555
2019-11-06T00:00:00.000,BUIC,4D,,MAR,AP34203,IL,701 N. Sacramento,(773) 265-7605,6972607
2019-11-06T00:00:00.000,BUIC,4D,,TAN,BB28646,IL,10300 S. Doty,(773) 568-8495,2889157
2019-11-06T00:00:00.000,BUIC,4D,,GRN,BB21182,IL,10300 S. Doty,(773) 568-8495,2889133
2019-11-06T00:00:00.000,BUIC,4D,,GLD,BG20655,IL,701 N. Sacramento,(773) 265-7605,6972577
2019-11-06T00:00:00.000,BUIC,LL,,TAN,976072,IL,701 N. Sacramento,(773) 265-7605,6972559
2019-11-06T00:00:00.000,CADI,4D,,GRY,BN83534,IL,10300 S. Doty,(773) 568-8495,2889070
2019-11-06T00:00:00.000,CADI,4D,,BLK,Q919196,IL,10300 S. Doty,(773) 568-8495,2889083
2019-11-06T00:00:00.000,CADI,4D,,GRN,AH38346,IL,701 N. Sacramento,(773) 265-7605,6972592
2019-11-06T00:00:00.000,CADI,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2889148
2019-11-06T00:00:00.000,CADI,4D,,BLK,AX30442,IL,10300 S. Doty,(773) 568-8495,2889069
2019-11-06T00:00:00.000,CHEV,4D,,WHI,BH96803,IL,10300 S. Doty,(773) 568-8495,2889061
2019-11-06T00:00:00.000,CHEV,4D,,GRY,BF26998,IL,701 N. Sacramento,(773) 265-7605,6972567
2019-11-06T00:00:00.000,CHEV,4D,,SIL,BE89620,IL,10300 S. Doty,(773) 568-8495,2889096
2019-11-06T00:00:00.000,CHEV,4D,,BLK,AP18278,IL,10300 S. Doty,(773) 568-8495,2889100
2019-11-06T00:00:00.000,CHEV,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2889118
2019-11-06T00:00:00.000,CHEV,LL,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6972560
2019-11-06T00:00:00.000,CHEV,LL,,BLK,AX92976,IL,10300 S. Doty,(773) 568-8495,2889131
2019-11-06T00:00:00.000,CHEV,LL,,TAN,,,10300 S. Doty,(773) 568-8495,2889164
2019-11-06T00:00:00.000,CHEV,LL,,GRY,,IL,10300 S. Doty,(773) 785-9752,1719718
2019-11-06T00:00:00.000,CHEV,LL,,WHI,Z152010,IL,701 N. Sacramento,(773) 265-7605,6972588
2019-11-06T00:00:00.000,CHEV,LL,,BLK,BF33640,IL,701 N. Sacramento,(773) 265-7605,6972583
2019-11-06T00:00:00.000,CHEV,LL,,GRY,AFS7182,WI,701 N. Sacramento,(773) 265-7605,6972603
2019-11-06T00:00:00.000,CHEV,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6972589
2019-11-06T00:00:00.000,CHEV,PK,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6972585
2019-11-06T00:00:00.000,CHEV,VN,,WHI,BA41428,IL,10300 S. Doty,(773) 568-8495,2889072
2019-11-06T00:00:00.000,CHRY,VN,,SIL,AY51225,IL,10300 S. Doty,(773) 568-8495,2889066
2019-11-06T00:00:00.000,DODG,4D,,SIL,ZU65241,IL,10300 S. Doty,(773) 568-8495,2889077
2019-11-06T00:00:00.000,FIAT,2D,,BLK,JQSD13,FL,701 N. Sacramento,(773) 265-7605,6972569
2019-11-06T00:00:00.000,FORD,4D,,GRY,V882299,IL,10300 S. Doty,(773) 568-8495,2889102
2019-11-06T00:00:00.000,FORD,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6972570
2019-11-06T00:00:00.000,FORD,4D,,SIL,BE74664,IL,10300 S. Doty,(773) 568-8495,2889109
2019-11-06T00:00:00.000,FORD,4D,,SIL,BE25900,IL,10300 S. Doty,(773) 568-8495,2889063
2019-11-06T00:00:00.000,FORD,4D,,GLD,BG74531,IL,701 N. Sacramento,(773) 265-7605,6972591
2019-11-06T00:00:00.000,FORD,LL,,ONG,KPH5851,TX,701 N. Sacramento,(773) 265-7605,6972600
2019-11-06T00:00:00.000,FORD,LL,,TRQ,AP69369,IL,10300 S. Doty,(773) 568-8495,2889129
2019-11-06T00:00:00.000,FORD,PK,,GRY,1691992B,IL,701 N. Sacramento,(773) 265-7605,6972565
2019-11-06T00:00:00.000,FORD,VN,,LBL,BE99925,IL,10300 S. Doty,(773) 568-8495,2889128
2019-11-06T00:00:00.000,HOND,4D,,BLK,BF29653,IL,10300 S. Doty,(773) 785-9752,1719719
2019-11-06T00:00:00.000,HOND,4D,,BLK,AZ44540,IL,701 N. Sacramento,(773) 265-7605,6972608
2019-11-06T00:00:00.000,HOND,4D,,SIL,BF23025,IL,10300 S. Doty,(773) 568-8495,2889150
2019-11-06T00:00:00.000,HOND,LL,,RED,696ZSR,WI,10300 S. Doty,(773) 568-8495,2889136
2019-11-06T00:00:00.000,HYUN,4D,,WHI,BE25068,IL,701 N. Sacramento,(773) 265-7605,6972552
2019-11-06T00:00:00.000,HYUN,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2889115
2019-11-06T00:00:00.000,HYUN,4D,,BLK,AV55932,IL,10300 S. Doty,(773) 568-8495,2889105
2019-11-06T00:00:00.000,INFI,4D,,TAN,379459,IL,10300 S. Doty,(773) 568-8495,2889135
2019-11-06T00:00:00.000,JEEP,4D,,BLU,AV15260,IL,10300 S. Doty,(773) 568-8495,2889110
2019-11-06T00:00:00.000,JEEP,LL,,GRN,AD70228,IL,10300 S. Doty,(773) 785-9752,1719717
2019-11-06T00:00:00.000,KIA,4D,,BLK,BN93389,IL,10300 S. Doty,(773) 568-8495,2889097
2019-11-06T00:00:00.000,KIA,4D,,GRY,E524927,IL,10300 S. Doty,(773) 568-8495,2889146
2019-11-06T00:00:00.000,KIA,LL,,BLK,S802711,IL,10300 S. Doty,(773) 568-8495,2889125
2019-11-06T00:00:00.000,LEXS,4D,,SIL,BE12994,IL,701 N. Sacramento,(773) 265-7605,6972561
2019-11-06T00:00:00.000,LEXS,4D,,WHI,Y746760,IL,10300 S. Doty,(773) 568-8495,2889117
2019-11-06T00:00:00.000,LEXS,LL,,BLK,AT82155,IL,10300 S. Doty,(773) 568-8495,2889137
2019-11-06T00:00:00.000,LICH,4D,,SIL,BB87369,IL,701 N. Sacramento,(773) 265-7605,6972566
2019-11-06T00:00:00.000,LINC,4D,,RED,AU28807,IL,10300 S. Doty,(773) 568-8495,2889076
2019-11-06T00:00:00.000,MAZD,4D,,DBL,AP37826,IL,10300 S. Doty,(773) 568-8495,2889143
2019-11-06T00:00:00.000,MAZD,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2889142
2019-11-06T00:00:00.000,MAZD,4D,,SIL,BE78772,IL,10300 S. Doty,(773) 568-8495,2889103
2019-11-06T00:00:00.000,MAZD,VN,TK,SIL,Z968747,IL,10300 S. Doty,(773) 568-8495,2889172
2019-11-06T00:00:00.000,MERC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2889089
2019-11-06T00:00:00.000,MITS,4D,,RED,AD73537,IL,10300 S. Doty,(773) 568-8495,2889087
2019-11-06T00:00:00.000,NISS,4D,,RED,BK76350,IL,10300 S. Doty,(773) 568-8495,2889121
2019-11-06T00:00:00.000,NISS,4D,,SIL,AM94806,IL,10300 S. Doty,(773) 568-8495,2889112
2019-11-06T00:00:00.000,NISS,4D,,BLU,BQ43062,IL,10300 S. Doty,(773) 568-8495,2889074
2019-11-06T00:00:00.000,NISS,4D,,TAN,AM56395,IL,10300 S. Doty,(773) 568-8495,2889073
2019-11-06T00:00:00.000,PONT,4D,,GRY,BR39140,IL,400 E. Lower Wacker,(312) 744-7550,0215362
2019-11-06T00:00:00.000,PONT,4D,,ONG,BF21352,IL,10300 S. Doty,(773) 568-8495,2889155
2019-11-06T00:00:00.000,PONT,4D,,WHI,BF32208,IL,10300 S. Doty,(773) 568-8495,2889130
2019-11-06T00:00:00.000,SATR,4D,,WHI,AT84436,IL,10300 S. Doty,(773) 568-8495,2889165
2019-11-06T00:00:00.000,SATR,4D,,GRY,BE25979,IL,701 N. Sacramento,(773) 265-7605,485302
2019-11-06T00:00:00.000,SATR,4D,,SIL,BN71804,IL,10300 S. Doty,(773) 568-8495,2889098
2019-11-06T00:00:00.000,SATR,4D,,GRN,BH19399,IL,10300 S. Doty,(773) 568-8495,2889162
2019-11-06T00:00:00.000,SUBA,4D,,GRN,G591539,IL,701 N. Sacramento,(773) 265-1846,1539517
2019-11-06T00:00:00.000,SUZI,4D,,SIL,H117480,IL,10300 S. Doty,(773) 568-8495,2889080
2019-11-06T00:00:00.000,TOYT,4D,,TAN,AX94514,IL,701 N. Sacramento,(773) 265-7605,6972609
2019-11-06T00:00:00.000,TOYT,4D,,BRO,BA38756,IL,701 N. Sacramento,(773) 265-7605,6972564
2019-11-06T00:00:00.000,TOYT,VN,,WHI,AQ75653,IL,10300 S. Doty,(773) 568-8495,2889065
2019-11-06T00:00:00.000,TOYT,VN,,GLD,00231403,IL,10300 S. Doty,(773) 568-8495,2889094
2019-11-06T00:00:00.000,VOLK,4D,,LBL,,IL,701 N. Sacramento,(773) 265-7605,6972598
2019-11-06T00:00:00.000,VOLK,4D,,SIL,BN68779,IL,10300 S. Doty,(773) 568-8495,2889086
2019-11-06T00:00:00.000,VOLK,4D,,BLK,BH79283,IL,400 E. Lower Wacker,(312) 744-7550,0215338
2019-11-06T00:00:00.000,VOLK,4D,,MAR,AV94368,IL,10300 S. Doty,(773) 568-8495,2889158
2019-11-05T00:00:00.000,ACUR,4D,,SIL,212512,IL,10300 S. Doty,(773) 568-8495,2889004
2019-11-05T00:00:00.000,AUDI,4D,,BLK,BL94822,IL,10300 S. Doty,(773) 568-8495,2889064
2019-11-05T00:00:00.000,BUIC,4D,,WHI,AV94386,IL,10300 S. Doty,(773) 568-8495,2889019
2019-11-05T00:00:00.000,BUIC,4D,,RED,BF26118,IL,10300 S. Doty,(773) 568-8495,2889026
2019-11-05T00:00:00.000,BUIC,4D,,GRY,,IN,701 N. Sacramento,(773) 265-7605,6972548
2019-11-05T00:00:00.000,CARG,EB,,WHI,7601NX,IL,10300 S. Doty,(773) 568-8495,2888978
2019-11-05T00:00:00.000,CHEV,2D,,SIL,BM25448,IL,10300 S. Doty,(773) 568-8495,2888997
2019-11-05T00:00:00.000,CHEV,2D,,RED,9335985,IL,10300 S. Doty,(773) 568-8495,2888995
2019-11-05T00:00:00.000,CHEV,4D,,BLK,BB25895,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416224
2019-11-05T00:00:00.000,CHEV,4D,,TAN,FIR315,IA,10300 S. Doty,(773) 568-8495,2889015
2019-11-05T00:00:00.000,CHEV,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2889050
2019-11-05T00:00:00.000,CHEV,4D,,BLK,AC79373,IL,10300 S. Doty,(773) 568-8495,2889006
2019-11-05T00:00:00.000,CHEV,4D,,GRY,BB11865,IL,10300 S. Doty,(773) 568-8495,2889024
2019-11-05T00:00:00.000,CHEV,4D,IMP,SIL,765669,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416223
2019-11-05T00:00:00.000,CHEV,LL,,GRY,AX21705,IL,10300 S. Doty,(773) 568-8495,2888954
2019-11-05T00:00:00.000,CHEV,VN,,WHI,87173FF,IL,701 N. Sacramento,(773) 265-1846,1539513
2019-11-05T00:00:00.000,CHRY,4D,,TAN,Z712854,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416225
2019-11-05T00:00:00.000,CHRY,LL,,BLK,BN75435,IL,10300 S. Doty,(773) 568-8495,2889052
2019-11-05T00:00:00.000,DODG,4D,,WHI,N658794,IL,10300 S. Doty,(773) 568-8495,2889007
2019-11-05T00:00:00.000,DODG,LL,,BLK,AU59417,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416226
2019-11-05T00:00:00.000,DODG,LL,,SIL,,IL,10300 S. Doty,(773) 785-9752,1719713
2019-11-05T00:00:00.000,DODG,LL,,GRY,BB26242,IL,10300 S. Doty,(773) 568-8495,2889018
2019-11-05T00:00:00.000,DODG,VC,,RED,BC35737,IL,10300 S. Doty,(773) 568-8495,2889000
2019-11-05T00:00:00.000,DODG,VC,,MAR,,,701 N. Sacramento,(773) 265-7605,6972511
2019-11-05T00:00:00.000,DODG,VN,TK,RED,6420489,IL,10300 S. Doty,(773) 568-8495,2889001
2019-11-05T00:00:00.000,FORD,4D,,GRN,AT97230,IL,10300 S. Doty,(773) 568-8495,2889016
2019-11-05T00:00:00.000,FORD,4D,,RED,AK61032,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416228
2019-11-05T00:00:00.000,FORD,4D,,WHI,529U787,IL,10300 S. Doty,(773) 568-8495,2889003
2019-11-05T00:00:00.000,FORD,4D,,GLD,Z455615,IL,10300 S. Doty,(773) 568-8495,2888992
2019-11-05T00:00:00.000,FORD,4D,,BRZ,BF21230,IL,10300 S. Doty,(773) 568-8495,2889035
2019-11-05T00:00:00.000,FORD,LL,,BRO,AN27474,IL,10300 S. Doty,(773) 568-8495,2889017
2019-11-05T00:00:00.000,FORD,LL,,GRY,AK89538,IL,10300 S. Doty,(773) 568-8495,2889049
2019-11-05T00:00:00.000,FORD,LL,,RED,2365661B,IL,10300 S. Doty,(773) 568-8495,2889030
2019-11-05T00:00:00.000,FORD,PK,,WHI,AH83626,AZ,10300 S. Doty,(773) 568-8495,2889032
2019-11-05T00:00:00.000,HOND,2D,,GRY,8090453,IL,701 N. Sacramento,(773) 265-1846,1539508
2019-11-05T00:00:00.000,HOND,4D,,BGE,BG32240,IL,701 N. Sacramento,(773) 265-1846,1539510
2019-11-05T00:00:00.000,HOND,4D,CIV,GRY,AD47527,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416230
2019-11-05T00:00:00.000,HOND,4D,,BGE,,,10300 S. Doty,(773) 568-8495,2889041
2019-11-05T00:00:00.000,HOND,VN,,SIL,G401412,IL,10300 S. Doty,(773) 568-8495,2889029
2019-11-05T00:00:00.000,HYUN,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6972541
2019-11-05T00:00:00.000,KIA,4D,,RED,BK31803,IL,10300 S. Doty,(773) 568-8495,2889031
2019-11-05T00:00:00.000,KIA,VN,,COM,358TGR,MN,10300 S. Doty,(773) 568-8495,2888993
2019-11-05T00:00:00.000,MERC,4D,,BLK,AY78049,IL,701 N. Sacramento,(773) 265-7605,6972519
2019-11-05T00:00:00.000,MERZ,4D,,SIL,AM57796,IL,701 N. Sacramento,(773) 265-7605,6972531
2019-11-05T00:00:00.000,MERZ,LL,,BLK,ZY97583,IL,10300 S. Doty,(773) 568-8495,2889010
2019-11-05T00:00:00.000,MITS,4D,,BLU,S765399,IL,10300 S. Doty,(773) 568-8495,2889005
2019-11-05T00:00:00.000,NISS,4D,,BLK,BB18836,IL,10300 S. Doty,(773) 568-8495,2889011
2019-11-05T00:00:00.000,NISS,4D,,GRY,XGZ736,GA,10300 S. Doty,(773) 568-8495,2889057
2019-11-05T00:00:00.000,NISS,LL,,WHI,ZV85054,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416227
2019-11-05T00:00:00.000,NISS,LL,,BLK,Y700644,IL,701 N. Sacramento,(773) 265-7605,6972535
2019-11-05T00:00:00.000,OLDS,2D,,BRO,,,10300 S. Doty,(773) 785-9752,1719715
2019-11-05T00:00:00.000,OLDS,LL,,DBL,,IL,10300 S. Doty,(773) 568-8495,2889033
2019-11-05T00:00:00.000,PLYM,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6972534
2019-11-05T00:00:00.000,PONT,2D,,BLK,BR92015,IL,701 N. Sacramento,(773) 265-7605,6972521
2019-11-05T00:00:00.000,PONT,4D,,SIL,756U329,IL,10300 S. Doty,(773) 568-8495,2889043
2019-11-05T00:00:00.000,PONT,4D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1539507
2019-11-05T00:00:00.000,PONT,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6972513
2019-11-05T00:00:00.000,PONT,LL,,DBL,Z624526,IL,10300 S. Doty,(773) 568-8495,2889038
2019-11-05T00:00:00.000,PONT,SW,,RED,BVX239,MI,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416231
2019-11-05T00:00:00.000,SATR,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2888990
2019-11-05T00:00:00.000,TOYT,4D,,GRY,BR43959,IL,701 N. Sacramento,(773) 265-7605,6972509
2019-11-05T00:00:00.000,TOYT,4D,,SIL,AH92632,IL,701 N. Sacramento,(773) 265-7605,6972543
2019-11-05T00:00:00.000,TOYT,4D,COA,WHI,409943,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416222
2019-11-05T00:00:00.000,TOYT,4D,,GRN,Z662500,IL,701 N. Sacramento,(773) 265-7605,6972537
2019-11-05T00:00:00.000,TOYT,LL,,BGE,BA36185,IL,10300 S. Doty,(773) 568-8495,2889037
2019-11-05T00:00:00.000,TOYT,VN,SNA,BLU,V023AY,UT,Chicago O'hare International Airport remote lot E.,(312) 746-6350,416229
2019-11-05T00:00:00.000,VOLK,SD,,BLK,AV93564,IL,10300 S. Doty,(773) 568-8495,2889044
2019-11-04T00:00:00.000,BMW,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1719709
2019-11-04T00:00:00.000,CHEV,2D,,TAN,AM36505,IL,10300 S. Doty,(773) 568-8495,2888967
2019-11-04T00:00:00.000,CHEV,4D,,BLK,AM70023,IL,10300 S. Doty,(773) 568-8495,2888949
2019-11-04T00:00:00.000,CHEV,4D,,RED,AZ40858,IL,10300 S. Doty,(773) 568-8495,2888981
2019-11-04T00:00:00.000,CHEV,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2888942
2019-11-04T00:00:00.000,CHEV,4D,,WHI,817U622,IL,701 N. Sacramento,(773) 265-1846,1539505
2019-11-04T00:00:00.000,CHEV,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6972492
2019-11-04T00:00:00.000,CHEV,LL,,GRY,BA40707,IL,701 N. Sacramento,(773) 265-7605,6972501
2019-11-04T00:00:00.000,CHEV,SW,,ONG,950U878,IL,701 N. Sacramento,(773) 265-7605,6972498
2019-11-04T00:00:00.000,CHRY,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2888969
2019-11-04T00:00:00.000,CHRY,LL,,BLU,,IL,10300 S. Doty,(773) 785-9752,1719708
2019-11-04T00:00:00.000,CHRY,VN,,GRY,BKP944,IN,10300 S. Doty,(773) 568-8495,2888950
2019-11-04T00:00:00.000,DODG,4D,,SIL,3268149,IL,400 E. Lower Wacker,(312) 744-7550,0215234
2019-11-04T00:00:00.000,DODG,4D,,GRY,968U514,IL,10300 S. Doty,(773) 568-8495,2888987
2019-11-04T00:00:00.000,DODG,LL,,DGR,BN17870,IL,10300 S. Doty,(773) 568-8495,2888968
2019-11-04T00:00:00.000,DODG,PK,,RED,,,701 N. Sacramento,(773) 265-7605,6972497
2019-11-04T00:00:00.000,DODG,VN,,GRN,NON2,IL,701 N. Sacramento,(773) 265-7605,6972499
2019-11-04T00:00:00.000,FORD,2D,,BLK,,,10300 S. Doty,(773) 568-8495,2888970
2019-11-04T00:00:00.000,FORD,4D,,BLK,Z190386,IL,10300 S. Doty,(773) 785-9752,1719711
2019-11-04T00:00:00.000,FORD,4D,,BLU,832992,IL,701 N. Sacramento,(773) 265-7605,6972484
2019-11-04T00:00:00.000,FORD,LL,,RED,,IL,701 N. Sacramento,(773) 265-7605,6972483
2019-11-04T00:00:00.000,GMC,4D,,BLU,BF50525,IL,701 N. Sacramento,(773) 265-7605,6972486
2019-11-04T00:00:00.000,HOND,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6972481
2019-11-04T00:00:00.000,JEEP,LL,,GRN,ZY49244,IL,10300 S. Doty,(773) 568-8495,2888947
